,Unnamed: 0,placeID,name,vicinity,lat,lng,types,place_type_1,place_type_2
263,263,ChIJ_TqnzccyO4gRLhPUmaiMCQY,Albachir Trucking Services,"3535 Scotten Avenue, Detroit",42.33321799999999,-83.10305799999998,"['moving_company', 'point_of_interest', 'establishment']",[,'
265,265,ChIJSaQl9sYyO4gRSrYsCSTul7A,4300 Michigan Ave Parking,"4300 Michigan Avenue, Detroit",42.331515700000004,-83.10412020000001,"['parking', 'point_of_interest', 'establishment']",[,'
267,267,ChIJB3iw9sYyO4gRn659OPEEHDk,Michigan & 28th,United States,42.33127899999999,-83.10418899999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
268,268,ChIJdUncW7gyO4gRcnlUy3Q--cQ,Michigan & Hubbard,United States,42.331552,-83.098778,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
269,269,ChIJDcJD9cYyO4gRJMj2-vRtcLA,Michigan & 28th,United States,42.331512,-83.104506,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
271,271,ChIJwQFtgcgyO4gR8qrBuY1AQ4U,Chappell Steel Co Inc,"3545 Scotten Avenue, Detroit",42.333777500000004,-83.10362509999999,"['point_of_interest', 'establishment']",[,'
272,272,ChIJVwOq9rcyO4gRcPRml3TjTsw,Tompkins Printing Equipment Co,"1040 West Grand Boulevard, Detroit",42.334006,-83.099547,"['point_of_interest', 'establishment']",[,'
273,273,ChIJgXjwPMgyO4gRyCnR7ppOdiw,Detroit Recovery Project,"1145 West Grand Boulevard, Detroit",42.334604999999996,-83.101354,"['health', 'point_of_interest', 'establishment']",[,'
274,274,ChIJp7v5EMgyO4gRXxB5Ga9UdaU,realmichigan,"1145 West Grand Boulevard, Detroit",42.334604999999996,-83.101354,"['point_of_interest', 'establishment']",[,'
275,275,ChIJwQFtgcgyO4gR8CTp0kZFpSE,Patriot Steel Processing Inc,"3545 Scotten Avenue, Detroit",42.333777500000004,-83.10362509999999,"['point_of_interest', 'establishment']",[,'
276,276,ChIJoUzz2LcyO4gRVHGByLo2nSA,GREAT LAKES MILLWRIGHTS & RIGGING SERVICES,"1130 West Grand Boulevard, Detroit",42.335434899999996,-83.10046640000002,"['point_of_interest', 'establishment']",[,'
278,278,ChIJhQz2HbgyO4gRQMa6Zirqf2U,Grand Blvd & Hubbard,United States,42.333717,-83.09960600000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
279,279,ChIJTwQKO8gyO4gRQvspmkOk2_s,Grand Blvd & Magnolia,United States,42.335454,-83.10138700000002,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
280,280,ChIJtQmeOsgyO4gRnhCAsGX-8kY,Grand Blvd & Magnolia,United States,42.3356595,-83.1013255,"['transit_station', 'point_of_interest', 'establishment']",[,'
281,281,ChIJTyke37cyO4gRxHeTflafiCU,Nelson Storage & Warehouse,"1130 West Grand Boulevard, Detroit",42.335434899999996,-83.10046640000002,"['storage', 'point_of_interest', 'establishment']",[,'
282,282,ChIJubXEMcgyO4gR0CP5C0vtWUU,Grand Blvd & Magnolia,United States,42.33586500000001,-83.101264,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
283,283,ChIJwx4xibcyO4gR_02fbEocETs,Grand Blvd & Vinewood,United States,42.33394899999999,-83.09876299999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
285,285,ChIJqRLzJrgyO4gRcH4i6VLatrs,Iacomp,"1021 West Grand Boulevard, Detroit",42.333385899999996,-83.0986874,"['general_contractor', 'point_of_interest', 'establishment']",[,'
294,294,ChIJjRpMo8kyO4gR-HR11_eAW2M,Grand Blvd & Nall,United States,42.337324,-83.102581,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
295,295,ChIJ6ShGvckyO4gRqpanFsprV40,Grand Blvd & Nall,United States,42.337507,-83.1025195,"['transit_station', 'point_of_interest', 'establishment']",[,'
296,296,ChIJ6WKjl8kyO4gRBIZtiyZwXxY,Grand Blvd & Nall,United States,42.33768999999999,-83.102458,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
298,298,ChIJMwD6ArYyO4gRhtc4CiUkBKQ,New Mt Moriah Baptist Church Detroit,"3816 Nall Street, Detroit",42.338254799999994,-83.10050859999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
299,299,ChIJMwD6ArYyO4gRzZUV55L3gRQ,Enlargement Temple Church,"3816 Nall Street, Detroit",42.338254799999994,-83.10050859999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
303,303,ChIJE0iI_ckyO4gRfve2Ai2Y78Q,Prayer Chamber,"3816 Nall Street, Detroit",42.338265,-83.10055600000001,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
304,304,ChIJw3ulfckyO4gRXyvJqrlZIXU,Grand Blvd & Buchanan,United States,42.338755,-83.103703,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
305,305,ChIJwWxa1ssyO4gRA72fSRZEe7U,Grand Blvd & Buchanan,United States,42.3389965,-83.1036905,"['transit_station', 'point_of_interest', 'establishment']",[,'
307,307,ChIJxzc80csyO4gRfAk_6D1wTLg,Grand Blvd & Buchanan,United States,42.33923799999999,-83.103678,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
309,309,ChIJ_ZBsTa0yO4gR1lSRn7aX9iA,Core City,Detroit,42.3455428,-83.09250229999998,"['neighborhood', 'political']",[,'
312,312,ChIJ8x2XZsoyO4gRjygPtqZj9Nk,Total Merchant Services,"4492 Mckinley St, Detroit",42.3408294,-83.1015156,"['finance', 'point_of_interest', 'establishment']",[,'
313,313,ChIJN6lCr8syO4gRqMYlQWeTlfo,Black Family Development,"4603 Vinewood Street, Detroit",42.340965999999995,-83.1037953,"['point_of_interest', 'establishment']",[,'
315,315,ChIJyw-ldcoyO4gRPT7lyhJwDd8,Liquor Westside,"3730 Buchanan Street, Detroit",42.340178400000006,-83.10081120000001,"['liquor_store', 'store', 'point_of_interest', 'establishment']",[,'
316,316,ChIJA6u1dcoyO4gRg1z0wsg0Bng,B&S Liquor & Grocery Dollar Store,Detroit,42.3401334,-83.100707,"['store', 'point_of_interest', 'establishment']",[,'
321,321,ChIJOfNp2ssyO4gRo7UndBvp1yg,Tabbilos Romeo H MD,"1311 West Grand Boulevard, Detroit",42.3391532,-83.10430179999999,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
325,325,ChIJx64zVsoyO4gRhtXTa0b1P6E,West Side Academy High School,"4701 McKinley Street, Detroit",42.3418674,-83.10322370000002,"['school', 'point_of_interest', 'establishment']",[,'
327,327,ChIJ3e1MJ8syO4gR9OYblF21KEQ,Westside Cultural & Athletic,"3748 West Hancock Street, Detroit",42.34313489999999,-83.102756,"['point_of_interest', 'establishment']",[,'
331,331,ChIJIXCLGcsyO4gRWvLD9UcBUGo,Columbian Annex School,Detroit,42.3421674,-83.1038198,"['school', 'point_of_interest', 'establishment']",[,'
332,332,ChIJDYhArcoyO4gRW23uw1ZKpO4,Rightway Baptist Church,Detroit,42.343551500000004,-83.1011375,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
335,335,ChIJGdA5HjXNJIgRwiM__cG4Ldk,U-Haul Neighborhood Dealer,"3704 West Warren Avenue, Detroit",42.3451256,-83.1032247,"['point_of_interest', 'establishment']",[,'
339,339,ChIJix6pOzXNJIgRyPAvc8mSolU,Lawrence Tinnon,"3645 West Warren Avenue, Detroit",42.344482,-83.10238000000001,"['point_of_interest', 'establishment']",[,'
340,340,ChIJqTBUYjXNJIgRVLJWNjiJti8,Warren & 24th,United States,42.34525949999999,-83.100701,"['transit_station', 'point_of_interest', 'establishment']",[,'
341,341,ChIJP1CVnUrNJIgROVugZQ5yK1Q,Warren & 24th,United States,42.345183,-83.10046899999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
342,342,ChIJNe2QZDXNJIgRM-0y5IJUVtQ,Warren & 24th,United States,42.345335999999996,-83.100933,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
343,343,ChIJ1Zdr3TTNJIgR-b7qL91loDg,Warren & MC Kinley,United States,42.34493500000001,-83.103804,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
353,353,ChIJHZXe6TTNJIgRov3-atUWmXQ,Warren & MC Kinley,United States,42.345034000000005,-83.10414,"['transit_station', 'point_of_interest', 'establishment']",[,'
354,354,ChIJXWUr6TTNJIgRGwyLdlmnyu0,Columbian School,Detroit,42.345367200000005,-83.104197,"['school', 'point_of_interest', 'establishment']",[,'
356,356,ChIJX9vr6jTNJIgRHASl6y_ehxU,Warren & MC Kinley,United States,42.345133000000004,-83.10447599999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
359,359,ChIJBY6ZHkrNJIgRZZKv9cPdjZw,Vehicle Clinic Inc,"5255 Tillman Street, Detroit",42.3480901,-83.09983790000001,"['car_repair', 'point_of_interest', 'establishment']",[,'
360,360,ChIJYVTEPjTNJIgR5m3pOgmwKGM,Galatian Missionary Bapt Chr,"5330 Roosevelt Street, Detroit",42.3475903,-83.1043246,"['place_of_worship', 'point_of_interest', 'establishment']",[,'
361,361,ChIJBY6ZHkrNJIgRF8ylu6XVlIM,Detroit Spirit Industrial Products Inc,"5255 Tillman Street, Detroit",42.348600299999994,-83.1000475,"['store', 'point_of_interest', 'establishment']",[,'
362,362,ChIJBY6ZHkrNJIgRq1DTrp9S5tM,Kerry Brothers Truck Repair,"5255 Tillman Street, Detroit",42.348600299999994,-83.1000475,"['car_repair', 'point_of_interest', 'establishment']",[,'
363,363,ChIJnUqrY8rSJIgRued5KUVu6DA,Malcolm's Transmissions,"5255 Tillman Street, Detroit",42.348733300000006,-83.09972839999998,"['car_repair', 'point_of_interest', 'establishment']",[,'
373,373,ChIJ8Yp_HzjNJIgRnjJIggF9h30,Michigan Car Mart,"5971 Grand River Avenue, Detroit",42.353431,-83.10218859999998,"['car_dealer', 'store', 'point_of_interest', 'establishment']",[,'
374,374,ChIJh1lsDjfNJIgR8pqQR0JU8SY,Temple Immanuel Intrdnmntl Church,"3402 McGraw Avenue, Detroit",42.351991,-83.10381070000001,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
375,375,ChIJ3cpIAEjNJIgRXFpDhci-PNM,Grand River & MC Graw,United States,42.35325,-83.10044599999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
376,376,ChIJKQqjATjNJIgRMNq6SrOe-nk,Grand River & MC Graw,United States,42.35351449999999,-83.1007875,"['transit_station', 'point_of_interest', 'establishment']",[,'
379,379,ChIJG_SA-UfNJIgRUNgyOD7Xuuk,"1st Battalion, 182nd Field Artillery Regiment","3030 McGraw Avenue, Detroit",42.35432869999999,-83.10121989999998,"['point_of_interest', 'establishment']",[,'
380,380,ChIJG_SA-UfNJIgROjJsrS_4Y18,Army National Guard,"3030 McGraw Avenue, Detroit",42.354329,-83.10122,"['point_of_interest', 'establishment']",[,'
382,382,ChIJI-HWBUjNJIgRUdSnMYbD4Is,Von's Express,"5736 Grand River Avenue, Detroit",42.3532369,-83.0998072,"['liquor_store', 'store', 'point_of_interest', 'establishment']",[,'
383,383,ChIJxduBBkjNJIgRzqBSXMmocmU,Master Bey’s Taekwondo & Kung Fu Institute,"5744 Grand River Avenue, Detroit",42.3532369,-83.0998073,"['health', 'point_of_interest', 'establishment']",[,'
385,385,ChIJAyE7AzjNJIgRVWsuh-SKP18,Grand River & MC Graw,United States,42.353778999999996,-83.10112900000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
387,387,ChIJMTafJk_NJIgRKx0Ix9QCrZw,ATM,"5736 Grand River Avenue, Detroit",42.3532544,-83.099796,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
388,388,ChIJ-aBSCUjNJIgR68ohg_YSrTo,Mama Sue's Kitche,"5736 Grand River Avenue, Detroit",42.3532544,-83.099796,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
389,389,ChIJYa28gTjNJIgRqAzQeo809K0,Life Long Fitness Inc,"3020 Wreford Street, Detroit",42.35487699999999,-83.10200619999998,"['gym', 'health', 'point_of_interest', 'establishment']",[,'
391,391,ChIJv0jnCznNJIgR3i0c-F09oio,Bishop Park,Detroit,42.35663989999999,-83.1039036,"['park', 'premise', 'point_of_interest', 'establishment']",[,'
392,392,ChIJ0co5dkPNJIgR8kL5WjDG3dU,NW Goldberg,Detroit,42.355340500000004,-83.09250229999998,"['neighborhood', 'political']",[,'
404,404,ChIJ9yQ3eznNJIgR7cjo6pTQGEs,Detroit Collegiate Preparatory High School at Northwestern,"2200 West Grand Boulevard, Detroit",42.3581389,-83.1029642,"['school', 'point_of_interest', 'establishment']",[,'
405,405,ChIJO8p-1j7NJIgRvNcj68etXts,Cobb Yvette,"2200 West Grand Boulevard, Detroit",42.3581389,-83.1029642,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
406,406,ChIJO8p-1j7NJIgRtcknUsaP8no,"Dr. Lisa M. Randon, MD","2200 West Grand Boulevard, Detroit",42.358138800000006,-83.1029642,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
407,407,ChIJZcFOXD_NJIgR92BjZaQoncc,Liberty Management Co LLC,"2258 West Grand Boulevard, Detroit",42.359348,-83.100995,"['point_of_interest', 'establishment']",[,'
412,412,ChIJiyo0ET_NJIgRfZPXwVNb8q0,Is-Care LLC,"2237 West Grand Boulevard, Detroit",42.359931,-83.102322,"['point_of_interest', 'establishment']",[,'
414,414,ChIJLxj-n0DNJIgRtEGWBWu5ywM,Mayflower Missionary Baptist Church,Detroit,42.359514000000004,-83.10054799999997,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
415,415,ChIJffA7mEDNJIgROFcK2Rc3x34,Linwood Gas & Food,"6571 Linwood Street, Detroit",42.3598338,-83.10006849999998,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",[,'
416,416,ChIJB9frxD7NJIgRsIROiiffyco,Black United Fund of Michigan,"7650 2nd Avenue Suite 120, Detroit",42.359229,-83.1040405,"['point_of_interest', 'establishment']",[,'
417,417,ChIJkdckXj_NJIgREvySQ_Z-K3Q,Mayflower Missionary Baptist Church,"2270 West Grand Boulevard, Detroit",42.3594765,-83.100771,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
419,419,ChIJjbO83z7NJIgRqlcci_8X_6w,Rio Gran Motel,"2211 West Grand Boulevard, Detroit",42.359337200000006,-83.10338809999998,"['lodging', 'point_of_interest', 'establishment']",[,'
421,421,ChIJVeW_cT_NJIgRsJ2Aw2QPGYE,Cambell Willie-Seraphs Agency,"2265 West Grand Boulevard, Detroit",42.360245899999995,-83.10146999999998,"['point_of_interest', 'establishment']",[,'
422,422,ChIJtffDID_NJIgRb2OolFgP8zg,Grand Blvd & Lawton,United States,42.35940600000001,-83.103125,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
423,423,ChIJl7mHhEDNJIgRyGZUzrIyIOY,Grand Blvd & Linwood,United States,42.36023549999999,-83.10017950000001,"['transit_station', 'point_of_interest', 'establishment']",[,'
424,424,ChIJffA7mEDNJIgRw0AyGDyH-nY,ATM,"6571 Linwood Street, Detroit",42.3598622,-83.10007379999998,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
425,425,ChIJcdNT3j7NJIgRojNtTmNyYsA,Rio Gran Motel,"2211 West Grand Boulevard, Detroit",42.35954729999999,-83.1034201,"['lodging', 'point_of_interest', 'establishment']",[,'
426,426,ChIJ71zeAz_NJIgRmTw9Oe0bOA0,Seraphs' Sacred Church-Christ,"2735 Lothrop Street, Detroit",42.360304,-83.10282099999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
427,427,ChIJEUHPhEDNJIgRCmXtaAla0Ds,Grand Blvd & Linwood,United States,42.360119,-83.10010600000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
428,428,ChIJffA7mEDNJIgRAuzo20bltvg,Grand Blvd Valero,"6571 Linwood Street, Detroit",42.35994720000001,-83.09988050000001,"['gas_station', 'point_of_interest', 'establishment']",[,'
430,430,ChIJF5guhUDNJIgR7_keig5nA9c,Linwood & West Grand Blvd.,United States,42.360101,-83.100021,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
431,431,ChIJrzTwg0DNJIgRdOiKrNRPaOU,Grand Blvd & Linwood,United States,42.360352,-83.10025300000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
432,432,ChIJD4-9hUDNJIgRtBrgnBORslQ,Linwood & West Grand Blvd.,United States,42.360279999999996,-83.0999655,"['transit_station', 'point_of_interest', 'establishment']",[,'
433,433,ChIJ92MihkDNJIgR3da4ysSeDNM,Linwood & West Grand Blvd.,United States,42.360459000000006,-83.09991,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
434,434,ChIJ2-9MzD7NJIgRj--8UKergLQ,Grand Blvd & Wildemere,United States,42.358691,-83.104079,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
435,435,ChIJxS9w60DNJIgReVxa7D8zsA0,Linwood & Ferry Park West,United States,42.359671,-83.09908100000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
436,436,ChIJzVXXhj_NJIgRmjVgeGaRxsY,New Jerusalem Church of God in Christ,"7361 Linwood Street, Detroit",42.3610744,-83.10062059999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
437,437,ChIJnTZ6wkDNJIgRpghgineyUwk,Ferry Park & Linwood,United States,42.359367,-83.098739,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
441,441,ChIJDYKI4nzNJIgRk_AEFXQAofE,Shrine of the Black Madonna,"7625 Linwood Street, Detroit",42.36303909999999,-83.1021432,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
456,456,ChIJe0N3X0DNJIgRf-U_1RfI130,"Eleanor V. Beard, LMSW","2329 West Grand Boulevard, Detroit, MI 48208, Detroit",42.361055,-83.09929199999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
457,457,ChIJSbyWWj7NJIgRoL1U56ZBEGA,Crystal Market,"7516 Lawton Street, Detroit",42.36145,-83.10396290000001,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",[,'
459,459,ChIJX-wY5z_NJIgRucI_VFAGkZw,Linwood & Hogarth,United States,42.36285700000001,-83.10175199999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
461,461,ChIJPRbb4z_NJIgRFoMGFvGovvQ,Linwood & Lamothe,United States,42.363078200000004,-83.10169590000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
465,465,ChIJiwDMPUDNJIgRafLdhXwnVZA,United Progess of Detroit,"2461 Lothrop Street, Detroit",42.362062200000004,-83.0989506,"['real_estate_agency', 'point_of_interest', 'establishment']",[,'
466,466,ChIJS9z9zT_NJIgR4juN9j5cO98,Kantgias Park,Detroit,42.362666100000006,-83.1029396,"['park', 'premise', 'point_of_interest', 'establishment']",[,'
469,469,ChIJibYNChXNJIgRLqcoYy1Itj8,New Birth Church of Christ,"8021 Linwood Street, Detroit",42.36465309999999,-83.1031337,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
472,472,ChIJhePrchXNJIgRhSzNe06LlNQ,Linwood & Columbus,United States,42.364432,-83.102666,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
474,474,ChIJaeVKwWrNJIgReg-Ty_a4_wo,United Black Artist USA,"7661 La Salle Boulevard, Detroit",42.3646323,-83.0996912,"['art_gallery', 'point_of_interest', 'establishment']",[,'
475,475,ChIJFd59oBXNJIgRxe_mgpaogMU,Prestige Liquor Store,"8045 Linwood Street, Detroit",42.3648343,-83.1032018,"['liquor_store', 'store', 'point_of_interest', 'establishment']",[,'
476,476,ChIJe2dpLhXNJIgRJbyjPikCml0,All the Best Event Planning,"7735 La Salle Boulevard, Detroit",42.365131,-83.100954,"['point_of_interest', 'establishment']",[,'
479,479,ChIJpdE9KGvNJIgRQpQjIAhrU38,LaSalle Park,Detroit,42.365744299999996,-83.1000475,"['park', 'premise', 'point_of_interest', 'establishment']",[,'
480,480,ChIJCxVjg2rNJIgRYV5q65WoDEM,LaSalle Gardens,Detroit,42.364154600000006,-83.0965265,"['neighborhood', 'political']",[,'
484,484,ChIJFQftpRXNJIgRoVZLv6gNNDo,MetroPCS Authorized Dealer,"8105 Linwood Street, Detroit",42.3651706,-83.10370449999998,"['store', 'point_of_interest', 'establishment']",[,'
485,485,ChIJH_e2TRTNJIgRVbQw5KSeczA,University Auto Inc.,"8201 Linwood Street, Detroit",42.3660226,-83.10425740000001,"['car_repair', 'point_of_interest', 'establishment']",[,'
488,488,ChIJzyjfBhXNJIgRTdp3WBiu5Os,Linwood & LaSalle Gardens North,United States,42.36540699999999,-83.10305600000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
491,491,ChIJuacDCBXNJIgRi5IVnX0NoM4,Saif Communications,"8105 Linwood Street, Detroit",42.36513790000001,-83.103675,"['store', 'point_of_interest', 'establishment']",[,'
497,497,ChIJE_pZpRTNJIgROGJ6j20nAQY,Universal Triumph the Dominion of God,"8311 LaSalle Street, Detroit",42.3675401,-83.1012405,"['point_of_interest', 'establishment']",[,'
498,498,ChIJM9dhqGzNJIgRoLEShgANbS8,Martin Construction,"2270 Virginia Park Street, Detroit",42.368186,-83.09995099999998,"['home_goods_store', 'store', 'general_contractor', 'point_of_interest', 'establishment']",[,'
499,499,ChIJWwJmehTNJIgR0PLRI1-qMJ4,Motown Millinery,"2520 West Euclid Street, Detroit",42.367847,-83.10383890000001,"['store', 'point_of_interest', 'establishment']",[,'
501,501,ChIJd3MlUmvNJIgR3Krh8ljFdkI,My Medical Center,Detroit,42.367550400000006,-83.10024809999999,"['store', 'health', 'point_of_interest', 'establishment']",[,'
504,504,ChIJlxd3RRTNJIgRIOm0KQpY8CQ,Linwood & Virgina Park,United States,42.36649000000001,-83.104056,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
505,505,ChIJw_kaRBPNJIgRfs9WSH73Cb8,Black Graphics International,"8430 La Salle Boulevard, Detroit",42.369015000000005,-83.101505,"['point_of_interest', 'establishment']",[,'
